product_name,product_price,product_url
"BBIA 魅雅 謬斯女神腮紅餅 2.5g, 02 薰衣草花瓣, 1個",$83,https://www.tw.coupang.com/products/BBIA-%E9%AD%85%E9%9B%85-%E8%AC%AC%E6%96%AF%E5%A5%B3%E7%A5%9E%E8%85%AE%E7%B4%85%E9%A4%85-2.5g-253757329752112?itemId=162444945080321&vendorItemId=162445817511936&sourceType=search&rank=24&searchId=f7ef42acb18e42d09752498ae89531f5&q=%E8%85%AE%E7%B4%85%E7%B2%89%E9%A4%85
"BBIA 魅雅 謬斯女神腮紅餅 2.5g, 01 Cherry Blossom, 1個",$126,https://www.tw.coupang.com/products/BBIA-%E9%AD%85%E9%9B%85-%E8%AC%AC%E6%96%AF%E5%A5%B3%E7%A5%9E%E8%85%AE%E7%B4%85%E9%A4%85-2.5g-21000039504692?itemId=21000145027835&vendorItemId=21003318365294&sourceType=search&rank=25&searchId=f7ef42acb18e42d09752498ae89531f5&q=%E8%85%AE%E7%B4%85%E7%B2%89%E9%A4%85
"BBIA 魅雅 謬斯女神腮紅餅, 10 腰果花瓣, 1個",$101,https://www.tw.coupang.com/products/BBIA-%E9%AD%85%E9%9B%85-%E8%AC%AC%E6%96%AF%E5%A5%B3%E7%A5%9E%E8%85%AE%E7%B4%85%E9%A4%85-253757329752112?itemId=154838675472413&vendorItemId=162444869582848&sourceType=search&rank=26&searchId=f7ef42acb18e42d09752498ae89531f5&q=%E8%85%AE%E7%B4%85%E7%B2%89%E9%A4%85
"BBIA 魅雅 謬斯女神腮紅餅, 11 開心果花瓣, 1個",$102,https://www.tw.coupang.com/products/BBIA-%E9%AD%85%E9%9B%85-%E8%AC%AC%E6%96%AF%E5%A5%B3%E7%A5%9E%E8%85%AE%E7%B4%85%E9%A4%85-253757329752112?itemId=253756373417984&vendorItemId=162429027729412&sourceType=search&rank=27&searchId=f7ef42acb18e42d09752498ae89531f5&q=%E8%85%AE%E7%B4%85%E7%B2%89%E9%A4%85
"BBIA 魅雅 謬斯女神腮紅餅, 06 玫瑰花瓣, 1個",$112,https://www.tw.coupang.com/products/BBIA-%E9%AD%85%E9%9B%85-%E8%AC%AC%E6%96%AF%E5%A5%B3%E7%A5%9E%E8%85%AE%E7%B4%85%E9%A4%85-253757329752112?itemId=162446077558784&vendorItemId=162445649756160&sourceType=search&rank=28&searchId=f7ef42acb18e42d09752498ae89531f5&q=%E8%85%AE%E7%B4%85%E7%B2%89%E9%A4%85
"too cool for school 美術課3色腮紅餅 附雙頭刷具 9.5g, #De Peche, 1個",$374,https://www.tw.coupang.com/products/too-cool-for-school-%E7%BE%8E%E8%A1%93%E8%AA%B23%E8%89%B2%E8%85%AE%E7%B4%85%E9%A4%85-%E9%99%84%E9%9B%99%E9%A0%AD%E5%88%B7%E5%85%B7-9.5g-21008208572480?itemId=21002897375783&vendorItemId=21070300191445&sourceType=search&rank=29&searchId=f7ef42acb18e42d09752498ae89531f5&q=%E8%85%AE%E7%B4%85%E7%B2%89%E9%A4%85
"BBIA 魅雅 謬斯女神腮紅餅 2.5g, 08 榛果花瓣, 1個",$126,https://www.tw.coupang.com/products/BBIA-%E9%AD%85%E9%9B%85-%E8%AC%AC%E6%96%AF%E5%A5%B3%E7%A5%9E%E8%85%AE%E7%B4%85%E9%A4%85-2.5g-21000039504692?itemId=21000145028057&vendorItemId=21003318365319&sourceType=search&rank=&searchId=42b8d273c05b43a8abffac83ea33b131&q=%E8%85%AE%E7%B4%85%E7%B2%89%E9%A4%85
"BBIA 魅雅 謬斯女神腮紅餅, 08 榛果花瓣, 1個",$94,https://www.tw.coupang.com/products/BBIA-%E9%AD%85%E9%9B%85-%E8%AC%AC%E6%96%AF%E5%A5%B3%E7%A5%9E%E8%85%AE%E7%B4%85%E9%A4%85-253757329752112?itemId=162445507149826&vendorItemId=162445934952448&sourceType=search&rank=1&searchId=42b8d273c05b43a8abffac83ea33b131&q=%E8%85%AE%E7%B4%85%E7%B2%89%E9%A4%85
"i'm meme 我愛甜潤烤奶腮紅 6g, 01 Mellow Pink, 1個",$196,https://www.tw.coupang.com/products/i'm-meme-%E6%88%91%E6%84%9B%E7%94%9C%E6%BD%A4%E7%83%A4%E5%A5%B6%E8%85%AE%E7%B4%85-6g-21006073778092?itemId=21011225388278&vendorItemId=21078502771509&sourceType=search&rank=2&searchId=42b8d273c05b43a8abffac83ea33b131&q=%E8%85%AE%E7%B4%85%E7%B2%89%E9%A4%85
"MERZY 瓷彩腮紅 4.2g, Paring Pink, 1個",$167,https://www.tw.coupang.com/products/MERZY-%E7%93%B7%E5%BD%A9%E8%85%AE%E7%B4%85-4.2g-21007193954091?itemId=21018169540903&vendorItemId=21085318974983&sourceType=search&rank=3&searchId=42b8d273c05b43a8abffac83ea33b131&q=%E8%85%AE%E7%B4%85%E7%B2%89%E9%A4%85
"lilybyred 甜心霧面腮紅, 1個, 04 Rose Blurry",$195,https://www.tw.coupang.com/products/lilybyred-%E7%94%9C%E5%BF%83%E9%9C%A7%E9%9D%A2%E8%85%AE%E7%B4%85-21007684688768?itemId=21020175495523&vendorItemId=21087235370973&sourceType=search&rank=4&searchId=42b8d273c05b43a8abffac83ea33b131&q=%E8%85%AE%E7%B4%85%E7%B2%89%E9%A4%85
"BBIA 魅雅 謬斯女神腮紅餅 2.5g, 10 腰果花瓣, 1個",$126,https://www.tw.coupang.com/products/BBIA-%E9%AD%85%E9%9B%85-%E8%AC%AC%E6%96%AF%E5%A5%B3%E7%A5%9E%E8%85%AE%E7%B4%85%E9%A4%85-2.5g-21008208594261?itemId=21002899506978&vendorItemId=21070888478784&sourceType=search&rank=5&searchId=42b8d273c05b43a8abffac83ea33b131&q=%E8%85%AE%E7%B4%85%E7%B2%89%E9%A4%85
"lilybyred 甜心霧面腮紅, 1個, 05 Lavender Blurry",$211,https://www.tw.coupang.com/products/lilybyred-%E7%94%9C%E5%BF%83%E9%9C%A7%E9%9D%A2%E8%85%AE%E7%B4%85-21007684688768?itemId=21019916158397&vendorItemId=21087236410037&sourceType=search&rank=6&searchId=42b8d273c05b43a8abffac83ea33b131&q=%E8%85%AE%E7%B4%85%E7%B2%89%E9%A4%85
"BBIA 魅雅 謬斯女神腮紅餅, 05 莓果花瓣, 1個",$102,https://www.tw.coupang.com/products/BBIA-%E9%AD%85%E9%9B%85-%E8%AC%AC%E6%96%AF%E5%A5%B3%E7%A5%9E%E8%85%AE%E7%B4%85%E9%A4%85-253757329752112?itemId=162445775568899&vendorItemId=162428906061824&sourceType=search&rank=7&searchId=42b8d273c05b43a8abffac83ea33b131&q=%E8%85%AE%E7%B4%85%E7%B2%89%E9%A4%85
"ETUDE 甜心頰攻好氣色腮紅餅, BE101 蜂蜜薑餅, 4g, 2個",$256,https://www.tw.coupang.com/products/ETUDE-%E7%94%9C%E5%BF%83%E9%A0%B0%E6%94%BB%E5%A5%BD%E6%B0%A3%E8%89%B2%E8%85%AE%E7%B4%85%E9%A4%85-169297427021824?itemId=393290385915914&vendorItemId=393290385915911&sourceType=search&rank=8&searchId=42b8d273c05b43a8abffac83ea33b131&q=%E8%85%AE%E7%B4%85%E7%B2%89%E9%A4%85
"2aN 雙色腮紅, 05 無花果色調, 9g, 2個",$352,https://www.tw.coupang.com/products/2aN-%E9%9B%99%E8%89%B2%E8%85%AE%E7%B4%85-253758231511050?itemId=409599056265231&vendorItemId=409599056248844&sourceType=search&rank=9&searchId=42b8d273c05b43a8abffac83ea33b131&q=%E8%85%AE%E7%B4%85%E7%B2%89%E9%A4%85
"BBIA 魅雅 謬斯女神腮紅餅, 04 珊瑚花瓣, 1個",$64,https://www.tw.coupang.com/products/BBIA-%E9%AD%85%E9%9B%85-%E8%AC%AC%E6%96%AF%E5%A5%B3%E7%A5%9E%E8%85%AE%E7%B4%85%E9%A4%85-253757329752112?itemId=154839065526300&vendorItemId=162428847341568&sourceType=search&rank=10&searchId=42b8d273c05b43a8abffac83ea33b131&q=%E8%85%AE%E7%B4%85%E7%B2%89%E9%A4%85
"ETUDE 甜心頰攻好氣色腮紅餅 4g, OR202 粉紅珊瑚糖果, 1顆",$157,https://www.tw.coupang.com/products/ETUDE-%E7%94%9C%E5%BF%83%E9%A0%B0%E6%94%BB%E5%A5%BD%E6%B0%A3%E8%89%B2%E8%85%AE%E7%B4%85%E9%A4%85-4g-21005258638272?itemId=21007466584716&vendorItemId=21074757705129&sourceType=search&rank=11&searchId=42b8d273c05b43a8abffac83ea33b131&q=%E8%85%AE%E7%B4%85%E7%B2%89%E9%A4%85
"16 brand 腮紅粉餅 6g, 奶茶色, 1個",$121,https://www.tw.coupang.com/products/16-brand-%E8%85%AE%E7%B4%85%E7%B2%89%E9%A4%85-6g-21000344611078?itemId=21001094670917&vendorItemId=21005613412023&sourceType=search&rank=12&searchId=42b8d273c05b43a8abffac83ea33b131&q=%E8%85%AE%E7%B4%85%E7%B2%89%E9%A4%85
"ETUDE 可愛曲奇腮紅 4.5g, PK002 葡萄果凍, 1顆",$174,https://www.tw.coupang.com/products/ETUDE-%E5%8F%AF%E6%84%9B%E6%9B%B2%E5%A5%87%E8%85%AE%E7%B4%85-4.5g-21005258638272?itemId=21003201489273&vendorItemId=21071188874082&sourceType=search&rank=13&searchId=42b8d273c05b43a8abffac83ea33b131&q=%E8%85%AE%E7%B4%85%E7%B2%89%E9%A4%85
"innisfree SHEER GLOWY打亮腮紅 5.5g, 1個, #02 ICY PINK",$280,https://www.tw.coupang.com/products/innisfree-SHEER-GLOWY%E6%89%93%E4%BA%AE%E8%85%AE%E7%B4%85-5.5g-21007651132211?itemId=21020358146781&vendorItemId=21087708845080&sourceType=search&rank=14&searchId=42b8d273c05b43a8abffac83ea33b131&q=%E8%85%AE%E7%B4%85%E7%B2%89%E9%A4%85
"i'm meme 我愛甜潤烤奶腮紅 6g, 06 Ginger Beige 薑汁烤奶, 2個",$211,https://www.tw.coupang.com/products/i'm-meme-%E6%88%91%E6%84%9B%E7%94%9C%E6%BD%A4%E7%83%A4%E5%A5%B6%E8%85%AE%E7%B4%85-6g-253758185373728?itemId=428786910740490&vendorItemId=428786910707721&sourceType=search&rank=15&searchId=42b8d273c05b43a8abffac83ea33b131&q=%E8%85%AE%E7%B4%85%E7%B2%89%E9%A4%85
"VDL Cheek Stain腮紅, 1個, 02 Favorite Lavender",$371,https://www.tw.coupang.com/products/VDL-Cheek-Stain%E8%85%AE%E7%B4%85-21007828232887?itemId=21021283323210&vendorItemId=21088343361844&sourceType=search&rank=16&searchId=42b8d273c05b43a8abffac83ea33b131&q=%E8%85%AE%E7%B4%85%E7%B2%89%E9%A4%85
"2aN 雙色腮紅 9g, 01 Cotton Candy Violet, 1個",$414,https://www.tw.coupang.com/products/2aN-%E9%9B%99%E8%89%B2%E8%85%AE%E7%B4%85-9g-21005340875033?itemId=21007827723991&vendorItemId=21075117562188&sourceType=search&rank=17&searchId=42b8d273c05b43a8abffac83ea33b131&q=%E8%85%AE%E7%B4%85%E7%B2%89%E9%A4%85
"YUKI 礦物打亮腮紅餅, Shine Peach, 12g, 1個",$148,https://www.tw.coupang.com/products/YUKI-%E7%A4%A6%E7%89%A9%E6%89%93%E4%BA%AE%E8%85%AE%E7%B4%85%E9%A4%85-253758206345222?itemId=253757350723593&vendorItemId=253757350723585&sourceType=search&rank=18&searchId=42b8d273c05b43a8abffac83ea33b131&q=%E8%85%AE%E7%B4%85%E7%B2%89%E9%A4%85
"BBIA 魅雅 謬斯女神腮紅餅, 09 夏威夷果花瓣, 1個",$83,https://www.tw.coupang.com/products/BBIA-%E9%AD%85%E9%9B%85-%E8%AC%AC%E6%96%AF%E5%A5%B3%E7%A5%9E%E8%85%AE%E7%B4%85%E9%A4%85-253757329752112?itemId=154838272786465&vendorItemId=162445440008192&sourceType=search&rank=19&searchId=42b8d273c05b43a8abffac83ea33b131&q=%E8%85%AE%E7%B4%85%E7%B2%89%E9%A4%85
"VDL Cheek Stain腮紅, 1個, 03 Like Beige",$371,https://www.tw.coupang.com/products/VDL-Cheek-Stain%E8%85%AE%E7%B4%85-21007828232887?itemId=21021283323204&vendorItemId=21088343361782&sourceType=search&rank=20&searchId=42b8d273c05b43a8abffac83ea33b131&q=%E8%85%AE%E7%B4%85%E7%B2%89%E9%A4%85
"too cool for school Art Class By Rodin 粉餅腮紅 9.5 克, 德貝裡, 1個",$370,https://www.tw.coupang.com/products/too-cool-for-school-Art-Class-By-Rodin-%E7%B2%89%E9%A4%85%E8%85%AE%E7%B4%85-9.5-%E5%85%8B-21008208615838?itemId=21023388437699&vendorItemId=21090418396786&sourceType=search&rank=21&searchId=42b8d273c05b43a8abffac83ea33b131&q=%E8%85%AE%E7%B4%85%E7%B2%89%E9%A4%85
"too cool for school Art Class By Rodin 腮紅 9g, 德羅斯, 1個",$309,https://www.tw.coupang.com/products/too-cool-for-school-Art-Class-By-Rodin-%E8%85%AE%E7%B4%85-9g-21005320265548?itemId=21016189064247&vendorItemId=21083384251659&sourceType=search&rank=22&searchId=42b8d273c05b43a8abffac83ea33b131&q=%E8%85%AE%E7%B4%85%E7%B2%89%E9%A4%85
"BBIA 魅雅 謬斯女神腮紅餅 2.5g, 02 薰衣草花瓣, 1個",$126,https://www.tw.coupang.com/products/BBIA-%E9%AD%85%E9%9B%85-%E8%AC%AC%E6%96%AF%E5%A5%B3%E7%A5%9E%E8%85%AE%E7%B4%85%E9%A4%85-2.5g-21000039504692?itemId=21000145027844&vendorItemId=21003318365291&sourceType=search&rank=23&searchId=42b8d273c05b43a8abffac83ea33b131&q=%E8%85%AE%E7%B4%85%E7%B2%89%E9%A4%85
"innisfree 絲滑粉嫩腮紅 6.2g, 1個, 03 Lively Coral",$234,https://www.tw.coupang.com/products/innisfree-%E7%B5%B2%E6%BB%91%E7%B2%89%E5%AB%A9%E8%85%AE%E7%B4%85-6.2g-21007634769824?itemId=21020271213652&vendorItemId=21087708845607&sourceType=search&rank=24&searchId=42b8d273c05b43a8abffac83ea33b131&q=%E8%85%AE%E7%B4%85%E7%B2%89%E9%A4%85
"ETUDE 愛戀頰心光感腮紅 4g, 1個, 紫調莓果",$285,https://www.tw.coupang.com/products/ETUDE-%E6%84%9B%E6%88%80%E9%A0%B0%E5%BF%83%E5%85%89%E6%84%9F%E8%85%AE%E7%B4%85-4g-21007657911622?itemId=21020537893250&vendorItemId=21087614562001&sourceType=search&rank=25&searchId=42b8d273c05b43a8abffac83ea33b131&q=%E8%85%AE%E7%B4%85%E7%B2%89%E9%A4%85
"THE FACE SHOP 菲詩小舖 粉彩氣墊腮紅 5g, 1個, 01 Glittery Peach",$123,https://www.tw.coupang.com/products/THE-FACE-SHOP-%E8%8F%B2%E8%A9%A9%E5%B0%8F%E8%88%96-%E7%B2%89%E5%BD%A9%E6%B0%A3%E5%A2%8A%E8%85%AE%E7%B4%85-5g-21008208611547?itemId=21021775057623&vendorItemId=21088823888190&sourceType=search&rank=26&searchId=42b8d273c05b43a8abffac83ea33b131&q=%E8%85%AE%E7%B4%85%E7%B2%89%E9%A4%85
"RiRe 三色腮紅餅+腮紅刷組, 淺桃色+桃色+粉桃紅, 10g, 3組",$493,https://www.tw.coupang.com/products/RiRe-%E4%B8%89%E8%89%B2%E8%85%AE%E7%B4%85%E9%A4%85%2B%E8%85%AE%E7%B4%85%E5%88%B7%E7%B5%84-243974174392328?itemId=357326108196864&vendorItemId=357326103986177&sourceType=search&rank=27&searchId=42b8d273c05b43a8abffac83ea33b131&q=%E8%85%AE%E7%B4%85%E7%B2%89%E9%A4%85
"THE FACE SHOP 菲詩小舖 fmgt 頭紗煥採腮紅, 03 粉紅時刻, 1個",$166,https://www.tw.coupang.com/products/THE-FACE-SHOP-%E8%8F%B2%E8%A9%A9%E5%B0%8F%E8%88%96-fmgt-%E9%A0%AD%E7%B4%97%E7%85%A5%E6%8E%A1%E8%85%AE%E7%B4%85-21007757578136?itemId=21020912038063&vendorItemId=21088343361890&sourceType=search&rank=28&searchId=42b8d273c05b43a8abffac83ea33b131&q=%E8%85%AE%E7%B4%85%E7%B2%89%E9%A4%85
"2aN 雙色腮紅 9g, 08 Nude Haze, 1盒",$460,https://www.tw.coupang.com/products/2aN-%E9%9B%99%E8%89%B2%E8%85%AE%E7%B4%85-9g-21005340875033?itemId=21019130077920&vendorItemId=21086249729339&sourceType=search&rank=29&searchId=42b8d273c05b43a8abffac83ea33b131&q=%E8%85%AE%E7%B4%85%E7%B2%89%E9%A4%85
"THE FACE SHOP 菲詩小舖 粉彩氣墊腮紅 5g, 1個, 04 Cold Hot Pink",$123,https://www.tw.coupang.com/products/THE-FACE-SHOP-%E8%8F%B2%E8%A9%A9%E5%B0%8F%E8%88%96-%E7%B2%89%E5%BD%A9%E6%B0%A3%E5%A2%8A%E8%85%AE%E7%B4%85-5g-21008208611547?itemId=21020912034779&vendorItemId=21088823888152&sourceType=search&rank=&searchId=d05d0d8023b8445e9f5d0d35d32b503f&q=%E8%85%AE%E7%B4%85%E7%B2%89%E9%A4%85
